Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
163880181,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
164331993,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
164384129,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
164832051,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
164888015,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
165332103,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
165392030,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
165832397,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
165895916,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
166332592,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
166399857,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
166832566,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
166903869,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
167332806,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
167407870,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
167832889,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
167911813,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
168332890,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
168415756,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
168833042,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
168919715,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
169333458,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
169423636,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
169833318,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
169927711,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
170333529,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
170431500,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
170833699,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
170935550,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
