Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
103060534,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
103255474,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
103560770,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
103759437,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
104060719,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
104263330,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
104560984,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
104767268,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
105061086,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
105271349,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
105561321,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
105775266,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
106061341,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
106279152,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
106561451,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
106783136,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
107061746,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
107287204,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
107561861,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
107791090,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
108062014,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
108296967,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
108562024,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
108798960,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
109062295,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
109303080,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
109562323,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
109806897,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
110062479,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
110310893,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
110562506,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
110814683,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
111062755,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
111318740,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
111562888,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
