Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
29122698,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29455626,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
29622823,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29959531,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30122860,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30463376,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30623058,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30967526,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31123244,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
31471388,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31623261,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
31975403,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
32123463,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
32479259,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
32623646,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
32983386,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
33123805,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
33487224,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
33623995,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
33991145,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
34124152,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
34495000,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
34624208,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
34999135,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
35128399,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
35502897,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
35624558,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
36007065,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
36124697,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
36510841,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
36624723,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
37014961,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
37125000,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
37518769,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
37625129,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
38022901,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
38125139,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
38526839,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
38625342,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
39030697,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
39125498,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
39534612,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
39625617,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
40038609,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
40125819,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
40542582,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
40625903,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
41046644,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
41126004,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
41550543,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
41626157,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
42054341,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
42126333,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
42558394,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
42626441,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
43062422,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
43126644,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
43566360,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
43628528,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
44070247,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
44126870,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
44574157,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
44626964,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
45078240,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
45127137,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
45582031,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
45627374,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
46086006,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
46127385,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
46590107,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
46627475,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
47094097,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
47127756,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
47597952,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
47627740,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
48102065,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
48128050,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
48605781,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
48628124,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
49109925,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
49128307,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
49613832,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
49628265,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
50117806,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
50128508,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
50621690,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
50628505,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
51128024,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
51128643,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
