Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7939047,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
8145209,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
8439333,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
8649168,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
8939441,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
9153205,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
9439618,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
9657172,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
9939734,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
10161138,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
10439877,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
10665027,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
10940002,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
11168886,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
11440053,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
11673000,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
11940262,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
12176809,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
12440392,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
12681012,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
12940615,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
13184854,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
13440748,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
13688774,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
13940702,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
14192820,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
14440893,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
14696565,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
14940998,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
15200677,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
15441204,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
15704576,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
15941413,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
16208614,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
16441403,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
16712507,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
16941631,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
17216463,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
17441789,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
17720463,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
17941924,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
18224418,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
18442135,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
18728476,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
18942129,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
19232425,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
