Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16490797,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
16968816,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
16994598,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
17469038,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
17498644,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
17969177,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
18002584,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
18469245,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
18506742,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
18969290,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
19010544,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
19469584,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
19514622,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
19969601,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
20018397,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
20469732,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
20522420,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
20969996,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
21026186,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
21470091,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
21530311,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
21970125,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
22034115,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
22470458,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
22538092,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
22970532,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
23042142,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
23470657,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
23546190,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
23970821,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
24050062,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
24470812,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
24554067,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
24970963,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
25058045,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
25471191,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
25562032,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
25971324,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
26065775,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
26471434,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
26569957,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
26971673,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
27073853,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
27471807,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
27577694,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
27971820,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
28081690,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
28472086,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
28585666,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
28972289,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29089669,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
29472370,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29593665,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
29972487,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30097531,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30472662,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30601471,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30972698,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
31105361,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31472909,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
31609341,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31973124,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
32113333,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
32473168,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
32617335,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
32973211,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
33121225,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
33473454,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
33625377,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
33973470,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
34129174,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
34473756,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
34633056,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
34973989,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
35137082,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
35474041,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
35640961,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
35974191,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
36144966,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
36474308,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
36649045,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
