Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
10254757,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10350802,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
10358615,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10462782,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10566640,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10670730,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10774621,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10854759,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
10878661,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
10982535,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11086654,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11190643,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11294624,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11358667,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
11398488,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11502604,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11606664,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11710631,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11814450,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
11862606,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
11918423,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12022715,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12126401,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12230592,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12334665,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12366695,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
12438508,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12542427,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12646545,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12750439,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12854475,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
12870458,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
12958531,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13062359,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13166484,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13275256,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13374305,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
13378536,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13478509,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13582570,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13686410,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13793032,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13878383,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
13894318,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
13998358,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14102404,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14206379,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14311093,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14382309,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
14414319,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
