Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
23189933,000001C1,false,Rx,0,8,02,64,0F,A3,A3,A3,A3,A3,
23189953,000005C1,false,Rx,0,8,74,00,00,00,00,00,00,00,
23189959,00000151,false,Rx,0,8,02,54,01,00,00,00,00,00,
23189966,00000551,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
23189972,000001C1,false,Rx,0,8,05,63,30,30,32,34,A3,A3,
23191754,00000151,false,Rx,0,8,02,54,03,00,00,00,00,00,
23192044,000005C1,false,Rx,0,8,74,00,00,00,00,00,00,00,
23192506,00000551,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
23421975,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
23437882,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
23922179,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
23941637,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
24422198,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
24445751,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
24922309,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
24949781,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
25422432,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
25453684,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
25922705,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
25957590,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
26422750,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
26461554,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
26922872,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
26965424,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
27423046,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
27469548,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
27923179,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
27973461,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
28423282,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
28477387,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
28923449,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
28981329,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
29423611,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29485423,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
29923693,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29989168,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30423780,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30493258,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30923977,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30997965,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31424048,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
31501483,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31924298,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
32004995,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
32424362,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
32508926,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
32924490,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
33012990,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
33424694,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
33516828,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
33924811,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
34020908,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
34424892,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
34524752,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
34924967,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
35028693,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
35425220,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
35532731,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
35925366,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
36036691,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
36425442,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
36540680,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
36925623,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
37044612,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
37425685,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
37548591,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
37925745,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
38052424,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
38425854,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
38556380,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
38926105,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
39060495,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
39426151,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
39564518,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
39926338,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
40068333,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
40426569,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
40572399,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
